region_group,country_code,country_name,country_iso2,country_text,customer_id_,customer_id,customer_name,customer_segment,Final Destination,Final Destination Text,year,procedure_group,terumo_category,terumo_category_key,qty_units_per_procedure,mapping_row_count,procedures,usage_rate_final,mapping_cardinality,allocation_weight,customer_market_key,final_destination_key
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,PCI - Complex,Guide Wires,TC002,3.0,1,110,0.99,5,0.2,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,110,0.9,5,0.2,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,110,0.8,5,0.2,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,PCI - Complex,Microcatheters,TC006,1.0,1,110,0.65,5,0.2,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,230,0.85,2,0.5,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Structural Heart,Guide Wires,TC002,1.0,1,230,0.7,2,0.5,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,147,0.8,2,0.5,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,147,0.75,2,0.5,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,115,0.95,2,0.5,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,115,0.9,2,0.5,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,139,0.9,3,0.3333,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,139,0.8,3,0.3333,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100055,100055,Clínica Zaragoza,Private Clinic,200055,FD Clínica Zaragoza,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,139,0.6,3,0.3333,CM_100055,FD_200055
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,262,0.95,2,0.5,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,262,0.9,2,0.5,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,240,0.95,7,0.1429,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,240,0.98,7,0.1429,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,240,0.85,7,0.1429,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,240,0.7,7,0.1429,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,240,0.9,7,0.1429,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,240,0.8,7,0.1429,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,240,0.6,7,0.1429,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,321,0.8,2,0.5,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,321,0.75,2,0.5,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,342,0.85,2,0.5,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Structural Heart,Guide Wires,TC002,1.0,1,342,0.7,2,0.5,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,431,0.9,3,0.3333,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,431,0.8,3,0.3333,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,431,0.6,3,0.3333,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,302,0.95,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,302,0.9,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,302,0.85,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,302,0.7,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,302,0.5,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,217,0.98,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Complex,Guide Wires,TC002,3.0,1,217,0.99,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,217,0.9,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,217,0.8,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100056,100056,Hospital General Murcia,Private Clinic,200056,FD Hospital General Murcia,2024,PCI - Complex,Microcatheters,TC006,1.0,1,217,0.65,5,0.2,CM_100056,FD_200056
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,244,0.95,5,0.2,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,244,0.9,5,0.2,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,244,0.85,5,0.2,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,244,0.7,5,0.2,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,244,0.5,5,0.2,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,378,0.85,2,0.5,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Structural Heart,Guide Wires,TC002,1.0,1,378,0.7,2,0.5,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,337,0.8,2,0.5,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,337,0.75,2,0.5,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,280,0.9,3,0.3333,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,280,0.8,3,0.3333,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100057,100057,Centro Médico Santiago,Private Clinic,200057,FD Centro Médico Santiago,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,280,0.6,3,0.3333,CM_100057,FD_200057
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,511,0.85,2,0.5,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Structural Heart,Guide Wires,TC002,1.0,1,511,0.7,2,0.5,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,488,0.98,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Complex,Guide Wires,TC002,3.0,1,488,0.99,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,488,0.9,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,488,0.8,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Complex,Microcatheters,TC006,1.0,1,488,0.65,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,177,0.9,3,0.3333,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,177,0.8,3,0.3333,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,177,0.6,3,0.3333,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,365,0.95,7,0.1429,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,365,0.98,7,0.1429,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,365,0.85,7,0.1429,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,365,0.7,7,0.1429,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,365,0.9,7,0.1429,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,365,0.8,7,0.1429,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,365,0.6,7,0.1429,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,331,0.95,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,331,0.9,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,331,0.85,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,331,0.7,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,331,0.5,5,0.2,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,229,0.95,2,0.5,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,229,0.9,2,0.5,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,486,0.8,2,0.5,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100058,100058,Hospital Clínic Valladolid,Public Hospital,200058,FD Hospital Clínic Valladolid,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,486,0.75,2,0.5,CM_100058,FD_200058
Southern Europe,ES,Southern Europe,ES,Southern Europe,100059,100059,Hospital Universitario Salamanca,University Hospital,200059,FD Hospital Universitario Salamanca,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,1080,0.95,5,0.2,CM_100059,FD_200059
Southern Europe,ES,Southern Europe,ES,Southern Europe,100059,100059,Hospital Universitario Salamanca,University Hospital,200059,FD Hospital Universitario Salamanca,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,1080,0.9,5,0.2,CM_100059,FD_200059
Southern Europe,ES,Southern Europe,ES,Southern Europe,100059,100059,Hospital Universitario Salamanca,University Hospital,200059,FD Hospital Universitario Salamanca,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,1080,0.85,5,0.2,CM_100059,FD_200059
Southern Europe,ES,Southern Europe,ES,Southern Europe,100059,100059,Hospital Universitario Salamanca,University Hospital,200059,FD Hospital Universitario Salamanca,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,1080,0.7,5,0.2,CM_100059,FD_200059
Southern Europe,ES,Southern Europe,ES,Southern Europe,100059,100059,Hospital Universitario Salamanca,University Hospital,200059,FD Hospital Universitario Salamanca,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,1080,0.5,5,0.2,CM_100059,FD_200059
Southern Europe,ES,Southern Europe,ES,Southern Europe,100059,100059,Hospital Universitario Salamanca,University Hospital,200059,FD Hospital Universitario Salamanca,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,625,0.9,3,0.3333,CM_100059,FD_200059
